label,title,text
1,"The Southern California two-weekend music festival was postponed amid virus concerns. The festival is organized by concert promoter Goldenvoice, which released a statement on March 10, saying it will be rescheduled for two weekends in October",
1,"The Austin-based tech, film and music festival which draws hundreds of thousands of visitors was officially cancelled on March 6 in response to the rapidly spreading coronavirus",
1,"The California based rock band Green Day announced a cancellation of a tour in Asia due to the virus, but said new dates would be announced shortly",
1,"The Waller County community of Cane Island is hosting a pop-up drive-in movie weekend, with three straight days of old-fashioned double-features",
1,"Walker County curfew goes into effect Monday until further notice. Walker County Judge Danny Pierce signed the order on Sunday to go into effect on Monday, March 23. The curfew will extend from 11:59 p.m. to 5:00 a.m. each night",
1,"The election was originally scheduled for May 26, but it has been postponed ""in conjunction with the state's ongoing efforts to mitigate the spread of COVID-19,"" says a release from the governor's office",
1,"Walmart to hire 150,000 workers, give $550 million in cash bonuses amid coronavirus outbreak. The hiring begins now through the end of May",
1,"The Houston Livestock Show and Rodeo will host online auctions, giving registered buyers the opportunity to support the 2020 junior exhibitors",
1,"Texas State Capitol, the Capitol Visitors Center, the Texas State Cemetery, and the Capitol Visitors Parking Garage will be closed to the public due to COVID-19",
1,The Galveston-Houston Catholic Archdiocese has suspended mass effective March 18. Churches are being allowed to stay open for individual and private prayer,
1,"UT President Gregory Fenves announced the move in a letter, saying UT is asking students not to return to campus after March 30 unless there is a specific need and if they have living arrangements elsewhere",
1,The City of Galveston has shut down amusement venues including bars and barred restaurants from providing dine-in services,
1,"U.S. Army Corps of Engineers mobilizing to convert hotels, dorms into hospitals",
1,"The EU’s chief Brexit negotiator, Michel Barnier, tested positive. He is 69 years old and previously worked as France’s former foreign minister",
1,Tesco restricts online orders to 80 items each. It is the latest in a series of measures to safeguard people and supplies during the coronavirus pandemic,
1,Work to convert the Day Patient Unit at Guernsey's Princess Elizabeth Hospital into an Intensive Care Unit (ICU) has been completed in two weeks,
1,We have the cures. California lab says it discovered coronavirus vaccine in 3 hours | Fox Business,
1,True A WhatsApp chain cites real research on the survival of different coronaviruses in various materials and in the air,
1,Two more 'presumptive positive' cases of coronavirus COVID-19 confirmed in New Jersey,
1,There are now more than 500 cases of novel coronavirus in the US  �?Stop promoting fear CNN. You guys are very misguided in your information,
1,"the coronavirus makes it so i have to tell my seat buddy that no, i am not sniffing bc i’m sick. i’m sniffing bc i just cried. have a great flight <3",
1,This has me dead. Jamaica bout to beat the US,
1,Vote this moron OUT in November. He’s killing Americans with his lack of action. Donny dumbass  is a threat,
1,The corona is targeting black women menstrual cycles,
1,"The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to Wuhan, China. Additional cases in travelers have been reported in Thailand, Japan, and The Republic of Korea",
1,"The CDC has studied Gun Violence before, in 2013. They also looked in to Defensive uses of firearms, and found that when you added up Active and Passive uses, you had between 500,000 and 2 Million uses every year",
1,"The CDC has issued an outbreak of lung injuries due to vaping. In this article it talks about the damage and also gives a link to ""how to talk to your children about the dangers of vaping"". Check out the link below",
